transaction_id,user_id,timestamp,payment_method,amount,status,city,merchant_category,device_type
T001467,U0205,5/6/2024 22:34,Card,153.05,Success,Ahmedabad,Healthcare,Android
T001468,U0243,9/18/2024 2:44,Wallet,403.7,Success,Chennai,Entertainment,iOS
T001469,U0154,5/27/2024 4:00,Card,468.96,Success,Ahmedabad,Grocery,Android
T001470,U0428,7/15/2024 13:25,Card,11293.85,Success,Ahmedabad,Fuel,iOS
T001471,U0467,12/2/2024 14:14,Card,2720.27,Success,Bangalore,Food,iOS
T001472,U0213,8/9/2024 15:41,UPI,71.51,Success,Ahmedabad,Shopping,Android
T001473,U0293,12/22/2024 14:49,Card,4544.33,Success,Kolkata,Grocery,Android
T001474,U0235,5/4/2024 16:35,Card,437.73,Success,Hyderabad,Shopping,iOS
T001475,U0141,10/17/2024 10:11,UPI,19574.54,Success,Hyderabad,Transport,iOS
T001476,U0041,12/22/2024 4:20,UPI,15702.78,Success,Ahmedabad,Entertainment,iOS
T001477,U0417,7/19/2024 0:58,QR,393,Failed,Mumbai,Entertainment,iOS
T001478,U0371,7/29/2024 20:19,Wallet,1000.55,Success,Ahmedabad,Transport,Android
T001479,U0290,6/20/2024 18:07,UPI,177.73,Success,Bangalore,Healthcare,Android
T001480,U0100,4/21/2024 13:02,NetBanking,1744.85,Success,Pune,Fuel,iOS
T001481,U0407,11/12/2024 2:29,Card,14015.33,Failed,Hyderabad,Food,iOS
T001482,U0297,5/2/2024 0:38,UPI,2913.47,Failed,Hyderabad,Shopping,Android
T001483,U0243,2/22/2024 9:43,Wallet,345.83,Success,Delhi,Shopping,iOS
T001484,U0170,6/11/2024 18:13,UPI,395.76,Success,Hyderabad,Food,Android
T001485,U0029,9/6/2024 20:30,Wallet,135.36,Success,Kolkata,Shopping,Android
T001486,U0136,3/20/2024 8:36,UPI,139.81,Success,Chennai,Food,Android
T001487,U0135,8/29/2024 19:24,UPI,252.28,Failed,Delhi,Utilities,Android
T001488,U0449,8/7/2024 1:03,Wallet,2828.4,Success,Bangalore,Utilities,Android
T001489,U0211,9/18/2024 14:26,Wallet,410.28,Success,Bangalore,Healthcare,iOS
T001490,U0068,7/30/2024 12:18,UPI,414.16,Success,Pune,Fuel,Android
T001491,U0397,10/18/2024 6:18,QR,232.72,Success,Mumbai,Fuel,iOS
T001492,U0343,1/14/2024 10:12,UPI,133.68,Success,Ahmedabad,Healthcare,Web
T001493,U0150,6/5/2024 19:51,Card,260.28,Success,Delhi,Shopping,Android
T001494,U0100,4/3/2024 5:43,QR,1040.67,Success,Pune,Food,Android
T001495,U0401,11/6/2024 0:35,Card,216.48,Success,Delhi,Healthcare,iOS
T001496,U0390,10/30/2024 14:50,UPI,4321.87,Success,Ahmedabad,Utilities,Web
T001497,U0211,10/9/2024 15:24,UPI,1300.31,Success,Mumbai,Fuel,iOS
T001498,U0372,11/26/2024 0:07,UPI,453.83,Success,Hyderabad,Transport,Android
T001499,U0119,5/25/2024 15:01,UPI,417.38,Success,Pune,Shopping,Android
T001500,U0185,6/16/2024 22:18,UPI,443.83,Success,Delhi,Transport,Web
T001501,U0365,1/12/2024 17:06,Wallet,77.52,Success,Delhi,Food,Android
T001502,U0097,9/17/2024 17:59,Wallet,116.12,Success,Pune,Grocery,Android
T001503,U0366,10/13/2024 1:32,NetBanking,2896.86,Success,Pune,Healthcare,Android
T001504,U0211,6/29/2024 13:20,UPI,365.67,Success,Delhi,Education,Android
T001505,U0195,4/23/2024 17:40,UPI,93.95,Success,Mumbai,Healthcare,Web
T001506,U0339,8/16/2024 14:37,NetBanking,938.64,Success,Ahmedabad,Healthcare,Android
T001507,U0419,4/1/2024 15:39,UPI,388.96,Success,Kolkata,Utilities,Android
T001508,U0204,8/18/2024 0:33,UPI,409.82,Success,Ahmedabad,Education,Web
T001509,U0122,2/27/2024 17:55,Card,124.82,Success,Mumbai,Utilities,Android
T001510,U0397,2/17/2024 20:31,UPI,967.64,Success,Chennai,Food,iOS
T001511,U0115,7/30/2024 9:17,Card,2223.35,Success,Kolkata,Utilities,Android
T001512,U0099,2/28/2024 21:01,UPI,2450.57,Success,Hyderabad,Fuel,Android
T001513,U0314,7/11/2024 13:27,UPI,953.31,Success,Ahmedabad,Transport,Android
T001514,U0225,11/23/2024 18:29,UPI,1595.08,Success,Bangalore,Fuel,Android
T001515,U0346,10/2/2024 13:55,UPI,15812.15,Success,Pune,Food,Android
T001516,U0152,12/28/2024 21:30,UPI,109.53,Success,Pune,Education,Android
T001517,U0116,9/19/2024 10:37,UPI,2956.48,Failed,Bangalore,Transport,Android
T001518,U0434,3/22/2024 23:26,UPI,363.36,Success,Delhi,Transport,iOS
T001519,U0419,11/28/2024 19:34,Wallet,600.7,Success,Ahmedabad,Entertainment,Web
T001520,U0047,4/4/2024 2:37,UPI,23921.53,Success,Delhi,Transport,Android
T001521,U0166,4/27/2024 10:49,UPI,403.25,Success,Delhi,Education,Android
T001522,U0133,2/4/2024 16:16,UPI,2800.94,Success,Ahmedabad,Fuel,iOS
T001523,U0048,3/15/2024 7:50,UPI,16323.75,Success,Kolkata,Entertainment,Android
T001524,U0209,1/7/2024 11:19,NetBanking,143.36,Success,Kolkata,Utilities,Android
T001525,U0279,10/15/2024 15:46,Wallet,380.35,Success,Chennai,Utilities,Android
T001526,U0333,2/4/2024 5:17,UPI,396.22,Success,Hyderabad,Transport,Web
T001527,U0182,4/7/2024 15:56,UPI,463.74,Success,Mumbai,Utilities,iOS
T001528,U0435,5/7/2024 4:52,UPI,1184.55,Success,Ahmedabad,Education,Android
T001529,U0399,7/13/2024 13:26,Wallet,126.98,Success,Hyderabad,Utilities,Android
T001530,U0082,8/6/2024 23:55,QR,2630.81,Success,Hyderabad,Education,
T001531,U0357,12/12/2024 17:22,UPI,351.82,Success,Delhi,Grocery,Android
T001532,U0002,8/18/2024 2:50,UPI,446.58,Success,Kolkata,Fuel,Web
T001533,U0297,2/13/2024 5:34,Card,157.75,Success,Mumbai,Fuel,Android
T001534,U0325,1/4/2024 20:31,Card,337.32,Failed,Hyderabad,Food,Android
T001535,U0281,4/11/2024 13:36,UPI,16873.39,Failed,Delhi,Healthcare,Android
T001536,U0114,6/15/2024 19:10,UPI,272.71,Success,Pune,Healthcare,Web
T001537,U0267,10/2/2024 12:36,UPI,1955.9,Success,Hyderabad,Entertainment,Android
T001538,U0273,9/20/2024 1:19,Wallet,1970.14,Success,Pune,Utilities,Web
T001539,U0303,8/8/2024 21:45,UPI,1338.66,Success,Delhi,Healthcare,Android
T001540,U0067,6/1/2024 5:07,NetBanking,345.27,Failed,Pune,Education,iOS
T001541,U0121,9/19/2024 11:20,Card,260.73,Success,Bangalore,Fuel,iOS
T001542,U0360,9/6/2024 3:11,UPI,473.64,Success,Pune,Transport,Android
T001543,U0481,1/4/2024 12:01,UPI,17085.74,Success,Bangalore,Food,Android
T001544,U0270,2/23/2024 19:22,NetBanking,1981.75,Success,Delhi,Fuel,iOS
T001545,U0468,11/8/2024 12:11,UPI,756.04,Success,Chennai,Food,iOS
T001546,U0064,5/17/2024 1:31,Card,2271.76,Success,Mumbai,Entertainment,Android
T001547,U0495,4/10/2024 3:40,QR,1282.47,Success,Hyderabad,Fuel,Android
T001548,U0417,4/5/2024 4:38,UPI,799.6,Success,Kolkata,Transport,iOS
T001549,U0182,9/12/2024 22:06,UPI,234.04,Success,Mumbai,Grocery,Android
T001550,U0214,10/12/2024 8:10,QR,271.64,Success,Ahmedabad,Utilities,Android
T001551,U0428,12/16/2024 3:33,Card,60.39,Success,Chennai,Food,Web
T001552,U0020,8/5/2024 19:30,UPI,1006.55,Success,Mumbai,Grocery,iOS
T001553,U0252,12/14/2024 0:05,Wallet,628.75,Success,Chennai,Education,Android
T001554,U0203,11/25/2024 8:21,Card,301.73,Success,Bangalore,Transport,Android
T001555,U0179,3/18/2024 2:16,UPI,345.87,Success,Kolkata,Education,Android
T001556,U0224,2/22/2024 12:27,QR,293.41,Success,Pune,Entertainment,Android
T001557,U0410,5/27/2024 20:48,UPI,73.67,Success,Pune,Food,iOS
T001558,U0098,7/17/2024 19:15,UPI,8524.47,Success,Hyderabad,Entertainment,Android
T001559,U0234,11/17/2024 6:26,NetBanking,813.45,Failed,Kolkata,Education,Android
T001560,U0136,9/18/2024 20:49,UPI,17430.18,Success,Bangalore,Transport,Web
T001561,U0126,7/21/2024 6:44,QR,1524.62,Success,Delhi,Entertainment,iOS
T001562,U0126,11/28/2024 4:04,Wallet,61.26,Success,Bangalore,Healthcare,Web
T001563,U0423,10/5/2024 13:37,Wallet,14820.11,Success,Kolkata,Education,iOS
T001564,U0217,7/27/2024 0:17,Card,24114.55,Success,Hyderabad,Food,Android
T001565,U0200,12/19/2024 5:18,UPI,450.41,Failed,Chennai,Entertainment,iOS
T001566,U0171,3/30/2024 7:59,Card,19072.32,Success,Pune,Fuel,Web
T001567,U0496,7/30/2024 23:49,UPI,17783.73,Success,Bangalore,Healthcare,Android
T001568,U0467,12/12/2024 21:55,UPI,249.48,Success,Bangalore,Entertainment,Android
T001569,U0444,7/9/2024 14:36,UPI,829.63,Success,Ahmedabad,Utilities,iOS
T001570,U0177,9/29/2024 13:45,Wallet,242.47,Success,Mumbai,Fuel,Android
T001571,U0496,7/10/2024 17:53,UPI,1948.51,Success,Hyderabad,Shopping,Android
T001572,U0443,2/17/2024 20:40,UPI,366.41,Success,Hyderabad,Food,Android
T001573,U0231,4/9/2024 5:35,NetBanking,225.76,Success,Delhi,Grocery,iOS
T001574,U0158,12/9/2024 11:12,Card,1125.84,Success,Ahmedabad,Fuel,iOS
T001575,U0020,3/7/2024 8:27,UPI,318.36,Success,Kolkata,Transport,Android
T001576,U0346,3/15/2024 4:17,UPI,464.24,Failed,Chennai,Fuel,Android
T001577,U0396,10/31/2024 21:57,UPI,463.66,Success,Chennai,Education,iOS
T001578,U0034,5/22/2024 13:01,UPI,64.69,Success,Kolkata,Grocery,Android
T001579,U0418,1/30/2024 8:07,UPI,2340.14,Success,Kolkata,Transport,Web
T001580,U0008,12/8/2024 11:17,Wallet,471.11,Success,Pune,Utilities,Web
T001581,U0078,3/31/2024 9:15,NetBanking,460.7,Success,Bangalore,Fuel,
T001582,U0064,12/25/2024 16:43,QR,2797.49,Success,Kolkata,Entertainment,Android
T001583,U0068,5/12/2024 8:20,Card,1331.41,Success,Bangalore,Grocery,Android
T001584,U0440,6/18/2024 18:03,NetBanking,223.19,Success,Delhi,Shopping,Android
T001585,U0231,2/10/2024 0:18,Card,2719.15,Success,Hyderabad,Healthcare,Android
T001586,U0190,3/4/2024 21:54,UPI,279.86,Success,Delhi,Shopping,iOS
T001587,U0072,6/8/2024 20:38,Wallet,15031.07,Success,Pune,Fuel,Android
T001588,U0202,6/11/2024 18:08,UPI,438.13,Success,Kolkata,Fuel,Android
T001589,U0214,7/16/2024 3:21,QR,321.81,Success,Ahmedabad,Food,iOS
T001590,U0433,6/26/2024 2:28,Wallet,6987.68,Failed,Mumbai,Healthcare,Android
T001591,U0193,12/30/2024 8:27,UPI,2790.91,Success,Delhi,Entertainment,iOS
T001592,U0225,5/10/2024 13:54,UPI,74.96,Success,Delhi,Food,Android
T001593,U0387,10/27/2024 5:17,Card,260.83,Success,Bangalore,Fuel,Android
T001594,U0307,1/31/2024 16:19,UPI,113.02,Success,Chennai,Healthcare,Android
T001595,U0088,4/11/2024 18:00,UPI,361.36,Success,Chennai,Education,Web
T001596,U0087,12/14/2024 1:56,Wallet,469.3,Success,Ahmedabad,Utilities,Android
T001597,U0255,4/5/2024 23:39,UPI,1112.35,Success,Pune,Fuel,Android
T001598,U0488,7/23/2024 10:40,UPI,255.65,Success,Ahmedabad,Shopping,iOS
T001599,U0256,9/1/2024 15:18,UPI,1901.27,Success,Mumbai,Education,Android
T001600,U0390,1/31/2024 9:29,Card,521.22,Success,Hyderabad,Shopping,iOS
T001601,U0373,11/13/2024 0:23,Wallet,66.05,Success,Chennai,Entertainment,Android
T001602,U0035,7/17/2024 6:25,NetBanking,170,Success,Mumbai,Education,Android
T001603,U0277,9/15/2024 9:29,UPI,2276.67,Success,Chennai,Transport,Web
T001604,U0453,7/14/2024 15:02,Card,21717.73,Failed,Mumbai,Fuel,Android
T001605,U0431,1/27/2024 21:26,UPI,165.91,Success,Hyderabad,Grocery,Android
T001606,U0355,5/14/2024 23:13,Card,10696.46,Success,Bangalore,Transport,iOS
T001607,U0128,11/3/2024 13:17,NetBanking,172.05,Success,Chennai,Fuel,Android
T001608,U0442,5/16/2024 22:23,UPI,120.08,Success,Hyderabad,Healthcare,iOS
T001609,U0313,7/3/2024 5:51,NetBanking,208.43,Success,Mumbai,Education,Android
T001610,U0285,7/10/2024 2:30,UPI,497.79,Success,Delhi,Entertainment,iOS
T001611,U0154,6/2/2024 0:20,Card,981.19,Success,Bangalore,Utilities,Web
T001612,U0071,7/14/2024 1:33,UPI,1372.16,Success,Delhi,Education,Web
T001613,U0371,10/25/2024 18:37,UPI,219.11,Success,Hyderabad,Fuel,Android
T001614,U0379,10/16/2024 4:57,QR,2520.04,Success,Kolkata,Entertainment,Android
T001615,U0422,8/11/2024 13:33,UPI,338.54,Success,Chennai,Fuel,Android
T001616,U0005,7/24/2024 16:41,Card,471.41,Success,Delhi,Fuel,Android
T001617,U0020,12/1/2024 21:17,QR,154.97,Failed,Bangalore,Education,Android
T001618,U0149,11/17/2024 2:28,Wallet,1849.12,Success,Hyderabad,Education,Web
T001619,U0440,8/24/2024 9:53,Wallet,2616.89,Success,Bangalore,Shopping,Android
T001620,U0175,7/3/2024 19:28,QR,152.74,Success,Hyderabad,Grocery,Android
T001621,U0466,9/14/2024 4:16,UPI,136.38,Success,Bangalore,Fuel,Android
T001622,U0334,12/29/2024 3:55,UPI,1424.22,Success,Chennai,Healthcare,Android
T001623,U0102,8/14/2024 23:06,UPI,7195.75,Success,Pune,Grocery,iOS
T001624,U0323,2/5/2024 20:58,UPI,84.47,Success,Delhi,Shopping,iOS
T001625,U0103,5/29/2024 16:26,Wallet,530.34,Success,Bangalore,Transport,Android
T001626,U0326,2/5/2024 22:09,Wallet,229.27,Failed,Chennai,Food,iOS
T001627,U0270,12/8/2024 7:10,NetBanking,1504.11,Success,Ahmedabad,Shopping,Android
T001628,U0185,12/8/2024 20:49,Card,423.48,Success,Chennai,Utilities,Web
T001629,U0379,2/20/2024 1:26,UPI,2744.58,Success,Hyderabad,Transport,iOS
T001630,U0175,8/20/2024 0:38,UPI,1823.71,Success,Chennai,Grocery,iOS
T001631,U0330,8/5/2024 18:09,NetBanking,380.25,Success,Kolkata,Education,Android
T001632,U0021,2/28/2024 20:25,UPI,388.83,Success,Mumbai,Grocery,iOS
T001633,U0497,9/2/2024 0:24,UPI,909.27,Success,Mumbai,Food,
T001634,U0230,3/28/2024 2:56,UPI,14941.54,Success,Ahmedabad,Utilities,Android
T001635,U0174,3/9/2024 21:36,Wallet,10166.72,Success,Delhi,Entertainment,Android
T001636,U0160,3/19/2024 16:03,UPI,985.41,Pending,Chennai,Entertainment,iOS
T001637,U0424,9/4/2024 9:07,UPI,405.23,Failed,Chennai,Food,Web
T001638,U0165,1/3/2024 14:12,Wallet,1816.39,Success,Pune,Utilities,Android
T001639,U0488,2/2/2024 1:04,UPI,135.84,Success,Mumbai,Transport,iOS
T001640,U0457,5/3/2024 5:01,UPI,233.35,Success,Kolkata,Shopping,Android
T001641,U0095,1/24/2024 3:05,Card,2157.01,Success,Chennai,Education,Android
T001642,U0329,5/26/2024 17:24,UPI,337.84,Success,Mumbai,Utilities,iOS
T001643,U0381,12/15/2024 23:06,UPI,213.77,Pending,Bangalore,Grocery,iOS
T001644,U0275,1/3/2024 0:57,Wallet,345.13,Success,Pune,Entertainment,Android
T001645,U0263,6/26/2024 8:58,QR,1992.75,Success,Chennai,Utilities,Android
T001646,U0256,7/27/2024 20:06,UPI,271.01,Success,Chennai,Food,iOS
T001647,U0183,3/6/2024 23:19,NetBanking,148.74,Success,Pune,Entertainment,Android
T001648,U0471,10/11/2024 6:29,Card,2738.25,Success,Ahmedabad,Food,Android
T001649,U0083,7/13/2024 23:53,UPI,2777.66,Success,Hyderabad,Healthcare,Web
T001650,U0097,8/24/2024 18:32,UPI,55.73,Success,Kolkata,Utilities,Android
T001651,U0336,4/10/2024 10:52,UPI,10508.8,Success,Mumbai,Grocery,Android
T001652,U0440,10/1/2024 11:17,Card,298.69,Success,Chennai,Healthcare,Web
T001653,U0428,12/26/2024 6:05,UPI,9018.85,Success,Delhi,Shopping,iOS
T001654,U0112,6/29/2024 6:43,Card,1745.93,Success,Pune,Shopping,Android
T001655,U0270,3/24/2024 12:26,UPI,93.23,Success,Ahmedabad,Entertainment,iOS
T001656,U0018,3/24/2024 20:08,UPI,414.16,Failed,Delhi,Food,Android
T001657,U0264,2/27/2024 18:19,UPI,163.36,Success,Pune,Transport,Android
T001658,U0003,6/22/2024 16:28,UPI,362.7,Success,Mumbai,Education,Android
T001659,U0307,3/4/2024 1:52,Card,418.71,Success,Chennai,Grocery,iOS
T001660,U0152,10/22/2024 7:29,UPI,20357.5,Success,Ahmedabad,Transport,Android
T001661,U0035,5/13/2024 3:25,UPI,288.71,Success,Ahmedabad,Grocery,iOS
T001662,U0055,7/24/2024 2:16,UPI,103.66,Success,Delhi,Transport,Android
T001663,U0019,6/4/2024 5:28,UPI,154.72,Failed,Ahmedabad,Transport,Android
T001664,U0017,4/25/2024 2:51,NetBanking,368.17,Success,Delhi,Utilities,Android
T001665,U0084,7/31/2024 23:31,Wallet,232.4,Success,Mumbai,Utilities,Android
T001666,U0357,12/18/2024 0:56,UPI,477.13,Success,Kolkata,Transport,iOS
T001667,U0159,10/13/2024 17:02,UPI,241.53,Success,Delhi,Utilities,iOS
T001668,U0275,6/9/2024 10:05,UPI,1635.57,Pending,Chennai,Transport,iOS
T001669,U0340,6/18/2024 18:35,NetBanking,345.61,Success,Mumbai,Food,iOS
T001670,U0030,6/4/2024 13:20,UPI,154.79,Success,Ahmedabad,Grocery,
T001671,U0473,5/12/2024 3:55,Wallet,10514.06,Success,Ahmedabad,Grocery,Android
T001672,U0180,9/25/2024 9:43,Card,144.71,Success,Hyderabad,Entertainment,Android
T001673,U0330,1/27/2024 9:42,Wallet,779.93,Success,Chennai,Healthcare,Android
T001674,U0332,10/16/2024 22:30,UPI,1432.02,Success,Ahmedabad,Food,Android
T001675,U0467,4/17/2024 3:26,UPI,406.66,Success,Pune,Transport,Android
T001676,U0039,4/19/2024 0:35,UPI,1630.94,Success,Kolkata,Food,Android
T001677,U0461,4/22/2024 19:34,NetBanking,470.25,Success,Delhi,Fuel,iOS
T001678,U0138,9/18/2024 8:16,UPI,6474.82,Success,Bangalore,Grocery,Android
T001679,U0293,6/1/2024 12:34,UPI,272.56,Success,Ahmedabad,Food,Android
T001680,U0486,9/10/2024 0:55,Card,443.5,Failed,Bangalore,Healthcare,Android
T001681,U0136,9/5/2024 8:20,UPI,82.99,Success,Bangalore,Food,Android
T001682,U0157,8/28/2024 15:43,UPI,207.17,Success,Pune,Transport,iOS
T001683,U0229,8/6/2024 18:27,UPI,356.12,Success,Bangalore,Grocery,Android
T001684,U0146,10/13/2024 0:37,UPI,470.28,Success,Bangalore,Education,iOS
T001685,U0500,7/13/2024 3:06,UPI,1157.06,Success,Chennai,Healthcare,iOS
T001686,U0045,3/20/2024 17:21,UPI,2698.3,Success,Kolkata,Utilities,Android
T001687,U0096,12/18/2024 12:24,UPI,61.5,Failed,Bangalore,Utilities,Android
T001688,U0371,1/2/2024 16:58,UPI,315.2,Success,Mumbai,Healthcare,iOS
T001689,U0444,12/12/2024 13:46,Card,102.11,Failed,Mumbai,Healthcare,Android
T001690,U0068,11/20/2024 3:35,QR,372.48,Failed,Bangalore,Shopping,iOS
T001691,U0481,6/7/2024 14:15,UPI,156.98,Success,Bangalore,Education,Web
T001692,U0328,11/2/2024 12:33,UPI,326.77,Success,Hyderabad,Food,iOS
T001693,U0416,6/11/2024 10:59,UPI,372.08,Success,Hyderabad,Grocery,iOS
T001694,U0426,9/11/2024 12:16,UPI,372.73,Success,Kolkata,Entertainment,Android
T001695,U0206,12/18/2024 5:25,QR,262.7,Success,Chennai,Fuel,Android
T001696,U0186,5/9/2024 19:20,QR,20424.42,Success,Kolkata,Healthcare,Android
T001697,U0032,9/18/2024 10:09,UPI,1763.34,Success,Delhi,Shopping,Android
T001698,U0290,12/16/2024 23:02,UPI,21093.73,Success,Mumbai,Healthcare,Android
T001699,U0231,1/12/2024 1:53,UPI,120.95,Success,Delhi,Entertainment,iOS
T001700,U0338,1/11/2024 9:17,Wallet,390.89,Success,Chennai,Grocery,Android
T001701,U0241,2/24/2024 0:30,UPI,176.69,Success,Pune,Education,Android
T001702,U0371,4/15/2024 17:12,UPI,329.32,Success,Ahmedabad,Healthcare,Android
T001703,U0021,12/29/2024 16:41,UPI,114.81,Success,Hyderabad,Grocery,iOS
T001704,U0053,5/30/2024 12:25,NetBanking,2225.33,Success,Delhi,Utilities,Android
T001705,U0187,7/9/2024 13:10,UPI,340.46,Success,Hyderabad,Shopping,Android
T001706,U0360,9/7/2024 11:15,Card,121.34,Success,Ahmedabad,Entertainment,iOS
T001707,U0445,7/18/2024 22:39,NetBanking,1085.16,Success,Pune,Fuel,Android
T001708,U0184,5/19/2024 13:31,Wallet,2771.31,Failed,Delhi,Food,
T001709,U0157,11/4/2024 4:06,UPI,244.2,Success,Hyderabad,Grocery,Android
T001710,U0096,12/14/2024 10:00,QR,96.8,Success,Pune,Grocery,Web
T001711,U0147,11/25/2024 4:29,Wallet,313.03,Success,Kolkata,Transport,Android
T001712,U0068,1/6/2024 8:16,UPI,,Success,Pune,Transport,Android
T001713,U0277,8/31/2024 16:49,UPI,1954.65,Success,Bangalore,Food,Android
T001714,U0086,2/22/2024 17:37,NetBanking,176.19,Success,Ahmedabad,Utilities,Android
T001715,U0043,5/29/2024 8:36,UPI,2985.15,Failed,Bangalore,Food,Android
T001716,U0459,9/9/2024 8:51,NetBanking,1897.08,Success,Mumbai,Fuel,Android
T001717,U0494,4/18/2024 0:59,Wallet,160.13,Success,Kolkata,Entertainment,Android
T001718,U0038,7/19/2024 7:31,QR,327.86,Success,Hyderabad,Food,Web
T001719,U0218,8/15/2024 10:49,UPI,405.13,Failed,Bangalore,Healthcare,Android
T001720,U0252,12/26/2024 3:29,Card,445.53,Success,Chennai,Shopping,iOS
T001721,U0086,5/15/2024 3:51,UPI,433.82,Success,Hyderabad,Food,Android
T001722,U0401,10/4/2024 3:21,QR,89.35,Success,Kolkata,Entertainment,iOS
T001723,U0112,2/16/2024 22:16,UPI,78.67,Success,Ahmedabad,Utilities,Web
T001724,U0319,2/9/2024 1:01,Card,2709.92,Success,Kolkata,Fuel,iOS
T001725,U0069,1/23/2024 4:43,UPI,496.75,Success,Ahmedabad,Grocery,Android
T001726,U0421,8/26/2024 23:12,Card,196.54,Success,Mumbai,Education,Android
T001727,U0370,9/11/2024 10:03,UPI,335.52,Success,Kolkata,Shopping,iOS
T001728,U0423,1/24/2024 4:16,Card,277.5,Success,Chennai,Grocery,Android
T001729,U0252,2/21/2024 22:26,Card,2957.1,Success,Delhi,Entertainment,iOS
T001730,U0149,12/28/2024 3:24,UPI,17230.92,Success,Ahmedabad,Grocery,Android
T001731,U0053,5/5/2024 0:46,UPI,379.3,Success,Chennai,Education,Android
T001732,U0052,10/2/2024 6:23,Wallet,3209.14,Success,Ahmedabad,Entertainment,Android
T001733,U0106,10/4/2024 5:40,UPI,583.24,Success,Delhi,Grocery,Android
T001734,U0203,8/4/2024 17:07,UPI,11326.45,Success,Hyderabad,Shopping,Android
T001735,U0225,10/11/2024 16:51,UPI,477.02,Success,Delhi,Transport,iOS
T001736,U0322,11/17/2024 12:21,UPI,205.32,Success,Hyderabad,Healthcare,Android
T001737,U0021,10/7/2024 7:38,UPI,488.27,Success,Bangalore,Healthcare,Android
T001738,U0060,10/13/2024 20:43,NetBanking,13917.17,Failed,Ahmedabad,Grocery,iOS
T001739,U0097,10/14/2024 11:44,UPI,2321.41,Failed,Pune,Utilities,Android
T001740,U0210,10/13/2024 19:33,NetBanking,78.78,Success,Hyderabad,Grocery,iOS
T001741,U0220,9/6/2024 10:11,UPI,363.01,Success,Bangalore,Education,Android
T001742,U0202,11/30/2024 20:34,Card,21865.13,Success,Ahmedabad,Healthcare,Android
T001743,U0055,10/26/2024 2:18,Wallet,120.27,Success,Pune,Fuel,Android
T001744,U0229,4/3/2024 20:43,Wallet,199.81,Success,Kolkata,Fuel,iOS
T001745,U0046,11/20/2024 20:37,UPI,921.75,Success,Chennai,Healthcare,iOS
T001746,U0239,6/27/2024 19:07,NetBanking,376.03,Success,Delhi,Grocery,Android
T001747,U0187,5/4/2024 8:49,UPI,327.85,Success,Mumbai,Fuel,iOS
T001748,U0072,12/16/2024 16:30,UPI,261.93,Success,Bangalore,Entertainment,Android
T001749,U0395,12/14/2024 3:09,Wallet,298.79,Success,Ahmedabad,Fuel,Android
T001750,U0463,7/28/2024 17:21,Wallet,250.9,Success,Bangalore,Education,Android
T001751,U0059,12/10/2024 15:20,Wallet,473.72,Success,Chennai,Transport,iOS
T001752,U0266,6/2/2024 18:02,Wallet,488.17,Success,Hyderabad,Education,Android
T001753,U0248,12/18/2024 1:07,QR,287.03,Success,Pune,Education,Android
T001754,U0441,11/24/2024 11:05,QR,2099.37,Failed,Pune,Grocery,Android
T001755,U0395,5/17/2024 19:47,Card,2771.12,Success,Delhi,Grocery,Web
T001756,U0496,6/2/2024 10:12,QR,887.03,Success,Kolkata,Utilities,Android
